ZFVGM40,中正橋(往南),121.515958,25.027246,121.516377,25.02567302
ZGSGF00,重慶南路 ?和平西路-寧波西路,121.515958,25.027246,121.515285,25.02977602
ZLKGF40,長安西路 ?承德路-重慶北路,121.516128,25.05361603,121.515454,25.05123504
ZP8GI20,民權西路 ? ? ? ?　大龍街(往東),121.516164,25.059845,121.515958,25.06292501
Z4271C0,水源快往南 中正橋上匝道,121.51642,25.02182102,121.517301,25.02124404
ZIVGU00,中山南路 ?愛國東路-信義路,121.516465,25.03488201,121.517742,25.03927398
ZKVHI20,市民大道 ?重慶北路-中山北路,121.516776,25.04991199,121.520762,25.048039
ZFVGM00,中正橋(往北),121.516835,25.02388404,121.516377,25.02567302
ZLBHN20,長安西路 ?承德路-中山北路,121.517028,25.05087702,121.521622,25.04981398
ZLYGU00,承德路 ? ?市民大道-南京西路,121.517028,25.05087702,121.517692,25.05324901
Z4280C0,水源快往南 中正橋-師大路,121.517301,25.02124404,121.519819,25.020619
ZH9H820,艋舺大道 ?西藏路-西園路,121.517578,25.03071601,121.519078,25.03160401
ZLIGO40,承德路 ? ?南京西路-市民大道,121.517692,25.05324901,121.517028,25.05087702
ZVEGK60,中正路 ? ?文林路-承德路,121.517705,25.09180797,121.516492,25.09100004
ZHWGD40,中山南路 ?仁愛路-愛國西路,121.517742,25.03927398,121.516465,25.03488201
ZIGHK20,信義路　林森南(往東),121.517742,25.03927398,121.521082,25.03702298
ZGBGJ60,和平西路 ?羅斯福路-重慶南路,121.517987,25.02672398,121.515958,25.027246
ZMWGW00,承德路 ? ?南京西路-民生西路,121.518144,25.05473797,121.518175,25.05733704
ZIVGU40,中山南路 ?忠孝西路-仁愛路,121.518155,25.04070801,121.517742,25.03927398
ZMQGX40,承德路 ? ?民生西路-南京西路,121.518175,25.05733704,121.518144,25.05473797
ZMXH820,民生西路 ?雙連站-承德路,121.518175,25.05733704,121.519186,25.05745097
ZMWGW40,承德路民生西路往南,121.518217,25.06019898,121.518175,25.05733704
ZP8GX00,承德路 ? ?民生西路-民權西路,121.518217,25.06019898,121.518278,25.06287098
ZP8GX40,承德路 ? ?民族西路-民權西路,121.51833,25.06584103,121.518278,25.06287098
ZQFGY00,承德路 ? ?民權西路-民族西路,121.51833,25.06584103,121.51841,25.068495
ZVEGK00,承德路 ? ?劍潭路-中正路,121.518351,25.08978398,121.516492,25.09100004
ZQFHC20,民族西路 ?中山北路-承德路,121.51841,25.068495,121.51957,25.068509
ZHWGD60,愛國東路 ?杭州南路-中山南路,121.518563,25.03412501,121.516465,25.03488201
